[ 2024-10-25 11:42:17,997 ] 148 numexpr.utils - INFO - Note: NumExpr detected 16 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[ 2024-10-25 11:42:17,997 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2024-10-25 11:42:20,840 ] 224 werkzeug - WARNING -  * Debugger is active!
[ 2024-10-25 11:42:20,845 ] 224 werkzeug - INFO -  * Debugger PIN: 129-413-733
[ 2024-10-25 11:52:07,340 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 11:52:07] "GET /predict HTTP/1.1" 200 -
[ 2024-10-25 11:52:07,388 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 11:52:07] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
[ 2024-10-25 11:52:07,588 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 11:52:07] "[33mGET /script.js HTTP/1.1[0m" 404 -
[ 2024-10-25 12:01:41,655 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 12:01:41] "GET / HTTP/1.1" 200 -
[ 2024-10-25 12:02:09,469 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 12:02:09] "GET /predict HTTP/1.1" 200 -
[ 2024-10-25 12:02:09,482 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 12:02:09] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
[ 2024-10-25 12:02:09,793 ] 224 werkzeug - INFO - 127.0.0.1 - - [25/Oct/2024 12:02:09] "[33mGET /script.js HTTP/1.1[0m" 404 -
